# epoch recerr_sq kldiv unmix dataug lact_dec valid_recerr_sq valid_kldiv duration
125 4.0928936e+00 8.8124838e+00 1.7472700e+01 3.2558396e-01 0.0000000e+00 3.8599684e+00 8.4891357e+00 3.8817671e+02
126 4.0875316e+00 8.7895594e+00 1.7128494e+01 2.9251409e-01 0.0000000e+00 3.8511753e+00 8.4978094e+00 3.9147691e+02
127 4.0934238e+00 8.7854967e+00 1.6992685e+01 3.4543818e-01 0.0000000e+00 3.8557317e+00 8.5103579e+00 3.9442026e+02
128 4.1248417e+00 8.7925034e+00 1.6880573e+01 3.0157986e-01 0.0000000e+00 3.8802075e+00 8.5536776e+00 3.9739179e+02
129 4.1241417e+00 8.7783318e+00 1.6849058e+01 2.9599547e-01 0.0000000e+00 3.9483440e+00 8.5539255e+00 4.0038189e+02
130 4.1502247e+00 8.7518473e+00 1.6809923e+01 2.8188601e-01 0.0000000e+00 3.8699808e+00 8.5116453e+00 4.0343457e+02
131 4.1239076e+00 8.7348394e+00 1.6371941e+01 3.0276352e-01 0.0000000e+00 3.8491733e+00 8.4369135e+00 4.0658831e+02
132 4.0798688e+00 8.7102232e+00 1.6065966e+01 2.8038388e-01 0.0000000e+00 3.8443923e+00 8.4249229e+00 4.0938689e+02
133 4.0890408e+00 8.6963596e+00 1.5878660e+01 2.8691068e-01 0.0000000e+00 3.8521597e+00 8.3987207e+00 4.1270588e+02
134 4.0862646e+00 8.6832809e+00 1.5710752e+01 2.5786108e-01 0.0000000e+00 3.8430552e+00 8.4167805e+00 4.1576246e+02
135 4.0799422e+00 8.6956558e+00 1.5666123e+01 3.0087459e-01 0.0000000e+00 3.8382061e+00 8.4305286e+00 4.1956323e+02
136 4.0858598e+00 8.6950512e+00 1.5625636e+01 2.8394920e-01 0.0000000e+00 3.8412871e+00 8.4378395e+00 4.2241636e+02
137 4.0727291e+00 8.7096291e+00 1.5589590e+01 2.8727224e-01 0.0000000e+00 3.8321841e+00 8.4490681e+00 4.2548740e+02
138 4.0690498e+00 8.7068853e+00 1.5536627e+01 2.7466276e-01 0.0000000e+00 3.8412459e+00 8.4682159e+00 4.2870503e+02
139 4.0648656e+00 8.7252216e+00 1.5489780e+01 2.6517165e-01 0.0000000e+00 3.8498607e+00 8.5018654e+00 4.3169720e+02
140 4.0776844e+00 8.7357264e+00 1.5541414e+01 2.5645575e-01 0.0000000e+00 3.8452334e+00 8.4655743e+00 4.3457577e+02
141 4.0673952e+00 8.7561598e+00 1.5447700e+01 2.6130638e-01 0.0000000e+00 3.8548167e+00 8.4811497e+00 4.3836327e+02
142 4.0782747e+00 8.7532206e+00 1.5340323e+01 2.6661044e-01 0.0000000e+00 3.8671358e+00 8.4468536e+00 4.4192907e+02
143 4.0730786e+00 8.7537184e+00 1.5352218e+01 2.6262194e-01 0.0000000e+00 3.8477597e+00 8.4823284e+00 4.4462263e+02
144 4.0763178e+00 8.7690563e+00 1.5210914e+01 2.5667208e-01 0.0000000e+00 3.8424320e+00 8.5175657e+00 4.4771059e+02
145 4.0625081e+00 8.7578297e+00 1.5185860e+01 2.2300437e-01 0.0000000e+00 3.8629651e+00 8.5433311e+00 4.5074317e+02
146 4.0636039e+00 8.7328844e+00 1.5099475e+01 2.6858318e-01 0.0000000e+00 3.8533125e+00 8.5375538e+00 4.5408620e+02
147 4.0658202e+00 8.7489033e+00 1.5127939e+01 2.3960255e-01 0.0000000e+00 3.8358922e+00 8.5151711e+00 4.5713923e+02
148 4.0744982e+00 8.7500687e+00 1.5050196e+01 2.4821070e-01 0.0000000e+00 3.8516538e+00 8.4669132e+00 4.6007273e+02
149 4.0853982e+00 8.7522011e+00 1.4953502e+01 2.4343130e-01 0.0000000e+00 3.8623204e+00 8.4618225e+00 4.6330893e+02
150 4.0591884e+00 8.7273064e+00 1.4786123e+01 2.1681036e-01 0.0000000e+00 3.8223910e+00 8.4712906e+00 4.6629936e+02
151 4.0425501e+00 8.7346039e+00 1.4719172e+01 2.2510876e-01 0.0000000e+00 3.8255708e+00 8.5106039e+00 4.6933969e+02
152 4.0462437e+00 8.7537928e+00 1.4728387e+01 2.1338890e-01 0.0000000e+00 3.8145585e+00 8.4953222e+00 4.7213593e+02
153 4.0435638e+00 8.7355289e+00 1.4597112e+01 2.0832838e-01 0.0000000e+00 3.8159189e+00 8.5176325e+00 4.7480137e+02
154 4.0576406e+00 8.7432718e+00 1.4602570e+01 2.0157734e-01 0.0000000e+00 3.8356626e+00 8.5340385e+00 4.7791441e+02
155 4.0539804e+00 8.7469616e+00 1.4651094e+01 2.2857383e-01 0.0000000e+00 3.8127630e+00 8.5225239e+00 4.8110770e+02
156 4.0407438e+00 8.7553139e+00 1.4522779e+01 2.1645725e-01 0.0000000e+00 3.8361313e+00 8.4881048e+00 4.8336344e+02
157 4.0470114e+00 8.7633524e+00 1.4479300e+01 2.2696222e-01 0.0000000e+00 3.8337445e+00 8.4888668e+00 4.8624327e+02
158 4.0423164e+00 8.7467928e+00 1.4286565e+01 2.1711126e-01 0.0000000e+00 3.8160138e+00 8.5077000e+00 4.8950819e+02
159 4.0379052e+00 8.7670450e+00 1.4340499e+01 2.0748368e-01 0.0000000e+00 3.8098142e+00 8.5594196e+00 4.9263874e+02
160 4.0410066e+00 8.7738342e+00 1.4398808e+01 1.8623643e-01 0.0000000e+00 3.8373861e+00 8.5789309e+00 4.9578150e+02
161 4.0435042e+00 8.7760191e+00 1.4313040e+01 1.9982040e-01 0.0000000e+00 3.8175907e+00 8.5170355e+00 4.9861945e+02
162 4.0618091e+00 8.7506866e+00 1.4142901e+01 1.9266118e-01 0.0000000e+00 3.8296773e+00 8.5110741e+00 5.0194864e+02
163 4.0582848e+00 8.7683258e+00 1.4098868e+01 2.0321728e-01 0.0000000e+00 3.8216245e+00 8.5729065e+00 5.0534979e+02
164 4.0456004e+00 8.7938614e+00 1.4201162e+01 2.0905046e-01 0.0000000e+00 3.8115704e+00 8.5843134e+00 5.0832898e+02
165 4.0313196e+00 8.7899885e+00 1.4050241e+01 1.9445631e-01 0.0000000e+00 3.8090699e+00 8.5834513e+00 5.1150532e+02
166 4.0320182e+00 8.7876148e+00 1.3932539e+01 1.8661639e-01 0.0000000e+00 3.8007379e+00 8.5677462e+00 5.1427316e+02
167 4.0206366e+00 8.8055649e+00 1.3878584e+01 1.9322985e-01 0.0000000e+00 3.7996030e+00 8.6002684e+00 5.1781148e+02
168 4.0183182e+00 8.8216972e+00 1.3874155e+01 1.9342469e-01 0.0000000e+00 3.8049858e+00 8.5802145e+00 5.2065493e+02
169 4.0223055e+00 8.8194132e+00 1.3798414e+01 1.9018881e-01 0.0000000e+00 3.7979629e+00 8.6031437e+00 5.2442074e+02
170 4.0166330e+00 8.8149452e+00 1.3763695e+01 1.8609528e-01 0.0000000e+00 3.7949817e+00 8.5902691e+00 5.2732163e+02
171 4.0158772e+00 8.8236971e+00 1.3742302e+01 1.7964625e-01 0.0000000e+00 3.8059492e+00 8.5908794e+00 5.2998386e+02
