# epoch recerr_sq kldiv unmix dataug lact_dec valid_recerr_sq valid_kldiv duration
127 9.7838694e-01 1.0324723e+01 8.9347057e+00 5.5324013e-04 0.0000000e+00 1.2999375e+00 1.6050838e+01 1.6037207e+02
128 1.0605568e+00 1.0463109e+01 8.9463673e+00 6.6486892e-04 0.0000000e+00 1.0051743e+00 1.4463592e+01 1.6167209e+02
129 1.1279973e+00 1.1448332e+01 9.1301603e+00 7.0446276e-04 0.0000000e+00 8.4622300e-01 8.7138720e+00 1.6288511e+02
130 9.9181271e-01 1.1965405e+01 9.1222506e+00 5.2303553e-04 0.0000000e+00 1.3338485e+00 6.6773901e+00 1.6414147e+02
131 1.0884178e+00 1.1801195e+01 8.9239264e+00 6.5447926e-04 0.0000000e+00 9.7230816e-01 8.0393658e+00 1.6544183e+02
132 1.0589594e+00 1.0592516e+01 8.4684172e+00 6.7828299e-04 0.0000000e+00 8.0470806e-01 1.3430371e+01 1.6667233e+02
133 1.0042423e+00 1.0153087e+01 8.1858034e+00 5.6066120e-04 0.0000000e+00 1.3520169e+00 1.6383011e+01 1.6792722e+02
134 1.0652848e+00 1.0690881e+01 8.3140097e+00 6.1916112e-04 0.0000000e+00 8.9433444e-01 1.4308640e+01 1.6918872e+02
135 1.0237175e+00 1.1493488e+01 8.2147894e+00 6.6389312e-04 0.0000000e+00 8.2488787e-01 8.9052248e+00 1.7036725e+02
136 9.1716635e-01 1.2102369e+01 8.2151546e+00 5.4780691e-04 0.0000000e+00 1.2929307e+00 7.0281692e+00 1.7164071e+02
137 1.0366675e+00 1.2110956e+01 8.2465057e+00 5.8846438e-04 0.0000000e+00 9.3744934e-01 8.3654690e+00 1.7285859e+02
138 9.5889616e-01 1.0773603e+01 7.8655319e+00 6.3764566e-04 0.0000000e+00 7.4719131e-01 1.3521160e+01 1.7413748e+02
139 9.2522067e-01 1.0661635e+01 7.7119937e+00 5.0175091e-04 0.0000000e+00 1.3305284e+00 1.6781292e+01 1.7539778e+02
140 1.0292658e+00 1.1175118e+01 7.6585927e+00 6.0906960e-04 0.0000000e+00 8.6733836e-01 1.4758029e+01 1.7670155e+02
141 1.0310272e+00 1.1827732e+01 7.4981875e+00 6.0656166e-04 0.0000000e+00 8.3692718e-01 9.1425743e+00 1.7798433e+02
142 8.9996433e-01 1.2241570e+01 7.4189568e+00 4.9316371e-04 0.0000000e+00 1.1822143e+00 7.4657159e+00 1.7924079e+02
143 1.0523362e+00 1.2617302e+01 7.4300413e+00 6.2338164e-04 0.0000000e+00 8.3441627e-01 8.9253712e+00 1.8048050e+02
