# epoch recerr_sq kldiv unmix dataug lact_dec valid_recerr_sq valid_kldiv duration
105 5.4194319e-01 2.2254208e+01 7.4839945e+00 3.1741264e-01 3.6455767e+00 6.1557978e-01 2.1986084e+01 1.4835646e+02
106 5.3434998e-01 2.2202454e+01 7.3771272e+00 2.9813793e-01 3.6371093e+00 6.1155981e-01 2.2038601e+01 1.4962924e+02
107 5.2974784e-01 2.2262129e+01 7.3124228e+00 3.1330311e-01 3.6430888e+00 6.1261117e-01 2.1983376e+01 1.5093124e+02
108 5.3345412e-01 2.2225306e+01 7.2343326e+00 3.3724576e-01 3.5927041e+00 6.1130613e-01 2.2064117e+01 1.5201477e+02
109 5.2872288e-01 2.2241905e+01 7.1612391e+00 2.9941326e-01 3.6141868e+00 6.0618287e-01 2.2014473e+01 1.5335222e+02
110 5.2995849e-01 2.2212917e+01 7.0949903e+00 2.9616973e-01 3.5889962e+00 6.0900366e-01 2.1976902e+01 1.5470914e+02
111 5.2800709e-01 2.2230606e+01 7.0548582e+00 2.7650398e-01 3.5824921e+00 6.0505629e-01 2.2032141e+01 1.5594048e+02
112 5.2680641e-01 2.2304407e+01 6.9656653e+00 3.1548151e-01 3.6064947e+00 6.0758787e-01 2.2045259e+01 1.5745823e+02
113 5.3161162e-01 2.2263222e+01 6.9303951e+00 2.9253295e-01 3.5278041e+00 6.0738224e-01 2.2069548e+01 1.5866009e+02
114 5.2389675e-01 2.2330023e+01 6.8792009e+00 2.8680065e-01 3.5809391e+00 6.0442388e-01 2.2098682e+01 1.6106809e+02
115 5.2136493e-01 2.2306927e+01 6.8118534e+00 2.9929572e-01 3.5560205e+00 5.9987384e-01 2.2058231e+01 1.6241462e+02
116 5.1958239e-01 2.2300196e+01 6.7835608e+00 2.8772739e-01 3.5463302e+00 5.9504038e-01 2.2106251e+01 1.6470749e+02
117 5.1894265e-01 2.2300604e+01 6.7308164e+00 3.0958953e-01 3.5429142e+00 6.0658252e-01 2.2019964e+01 1.6610546e+02
118 5.1960361e-01 2.2328053e+01 6.7077680e+00 3.0440110e-01 3.5173619e+00 5.9654260e-01 2.2095661e+01 1.6724230e+02
119 5.1490355e-01 2.2351507e+01 6.6172481e+00 2.6934788e-01 3.5131576e+00 5.9459633e-01 2.2185257e+01 1.6880853e+02
120 5.1341981e-01 2.2400942e+01 6.5939069e+00 2.7778280e-01 3.5266032e+00 5.9295833e-01 2.2194548e+01 1.7034382e+02
121 5.1427370e-01 2.2436937e+01 6.5192862e+00 2.8804964e-01 3.5299044e+00 6.0485864e-01 2.2116238e+01 1.7177343e+02
122 5.2113032e-01 2.2375019e+01 6.5556011e+00 2.7759516e-01 3.4866915e+00 6.0287768e-01 2.2216070e+01 1.7345062e+02
123 5.1287454e-01 2.2409300e+01 6.4441028e+00 2.6658705e-01 3.5025489e+00 5.9173167e-01 2.2145287e+01 1.7486056e+02
124 5.1078397e-01 2.2436222e+01 6.4219117e+00 2.9081151e-01 3.5088301e+00 5.9725845e-01 2.2156757e+01 1.7614274e+02
125 5.1527160e-01 2.2411860e+01 6.4060912e+00 2.9133967e-01 3.4902246e+00 5.9400076e-01 2.2270815e+01 1.7780018e+02
126 5.1141924e-01 2.2488504e+01 6.3385148e+00 2.5627351e-01 3.4985094e+00 6.0357881e-01 2.2230364e+01 1.7926872e+02
127 5.1015466e-01 2.2486811e+01 6.3608289e+00 2.5765190e-01 3.4861381e+00 6.2335247e-01 2.2299084e+01 1.8066749e+02
128 5.2677488e-01 2.2515659e+01 6.2831297e+00 2.7133131e-01 3.5045376e+00 6.1057812e-01 2.2182123e+01 1.8189158e+02
129 5.1173937e-01 2.2468552e+01 6.3062539e+00 2.8376913e-01 3.4631846e+00 6.0767263e-01 2.2388279e+01 1.8332571e+02
130 5.1028216e-01 2.2544548e+01 6.1741571e+00 2.7050060e-01 3.5446811e+00 5.8937645e-01 2.2230219e+01 1.8459699e+02
131 4.9838978e-01 2.2501175e+01 6.1517386e+00 2.7733457e-01 3.4850876e+00 5.8580536e-01 2.2317783e+01 1.8580872e+02
132 4.9790558e-01 2.2515678e+01 6.1311793e+00 2.6436746e-01 3.4773991e+00 5.8555210e-01 2.2320751e+01 1.8717773e+02
133 4.9711347e-01 2.2492752e+01 6.0480843e+00 2.5281650e-01 3.4969146e+00 5.9041095e-01 2.2286242e+01 1.8848345e+02
134 4.9250352e-01 2.2569738e+01 6.0604806e+00 2.7323312e-01 3.4831076e+00 5.7513523e-01 2.2291327e+01 1.8983090e+02
135 4.8852026e-01 2.2572670e+01 5.9796047e+00 2.6272181e-01 3.4608984e+00 5.7769150e-01 2.2369770e+01 1.9095918e+02
136 4.9338537e-01 2.2548525e+01 5.9520688e+00 2.3536848e-01 3.4742472e+00 5.9627813e-01 2.2294495e+01 1.9248950e+02
137 4.9451917e-01 2.2610588e+01 5.9954500e+00 2.4863416e-01 3.4544404e+00 5.7834113e-01 2.2434048e+01 1.9420811e+02
138 4.9512005e-01 2.2641947e+01 5.8969393e+00 2.4721093e-01 3.5016274e+00 5.7186621e-01 2.2271275e+01 1.9572814e+02
139 4.9117070e-01 2.2518114e+01 5.9413419e+00 2.6840028e-01 3.4442329e+00 5.8782053e-01 2.2235222e+01 1.9799583e+02
140 4.8228982e-01 2.2555922e+01 5.8528056e+00 2.5231212e-01 3.4651346e+00 5.8061332e-01 2.2341915e+01 1.9925471e+02
141 4.8411614e-01 2.2591213e+01 5.8148370e+00 2.4772719e-01 3.4735947e+00 5.7757825e-01 2.2207079e+01 2.0091373e+02
142 4.8015490e-01 2.2501513e+01 5.7623744e+00 2.6269400e-01 3.4176300e+00 5.7850558e-01 2.2257280e+01 2.0245640e+02
143 4.7501060e-01 2.2473736e+01 5.7482543e+00 2.3265783e-01 3.4348190e+00 5.6679028e-01 2.2329464e+01 2.0388210e+02
